order_id,depot_id,type,parcel_size,dest_zone,scanned_at
167553331,103410,global_inbound,xs,J09-L (ALJUNIED AVENUE 2),2023-01-12 22:06:30
167553331,246,warehouse_sweep,xs,J09-L (ALJUNIED AVENUE 2),2023-01-13 05:50:08
167553331,246,warehouse_sweep,xs,J09-L (ALJUNIED AVENUE 2),2023-01-14 02:56:58
167553411,103410,global_inbound,xs,D06-K,2023-01-09 18:09:46
167553411,104957,warehouse_sweep,xs,D06-K,2023-01-10 00:02:10
167556411,103410,global_inbound,l,G11-H (YISHUN GARDENS),2023-01-10 01:32:10
167556411,103410,warehouse_sweep,l,G11-H (YISHUN GARDENS),2023-01-10 01:33:07
167556411,251,warehouse_sweep,l,G11-H (YISHUN GARDENS),2023-01-10 05:17:28
167556411,251,warehouse_sweep,l,G11-H (YISHUN GARDENS),2023-01-13 12:57:26
167556551,103410,global_inbound,xs,J07-D (BALAM ROAD),2023-01-10 22:52:22
167556551,246,warehouse_sweep,xs,J07-D (BALAM ROAD),2023-01-11 06:04:14
167557921,103410,global_inbound,m,G09-J (CANBERRA WALK),2023-01-10 18:37:42
167557921,103410,warehouse_sweep,m,G09-J (CANBERRA WALK),2023-01-10 18:38:01
167557921,251,warehouse_sweep,m,G09-J (CANBERRA WALK),2023-01-10 23:38:06
167558041,103429,global_inbound,s,K01-J (EUNOS ZONE 7 RC),2023-01-11 04:47:26
167558041,104267,warehouse_sweep,s,K01-J (EUNOS ZONE 7 RC),2023-01-12 04:51:52
167558041,104267,warehouse_sweep,s,K01-J (EUNOS ZONE 7 RC),2023-01-12 05:11:48
167558531,103410,global_inbound,s,B02-G (FABER DRIVE),2023-01-14 05:05:24
167558531,104813,warehouse_sweep,s,B02-G (FABER DRIVE),2023-01-15 23:48:02
167559201,103410,global_inbound,m,A03-A,2023-01-13 23:28:09
167559201,103410,warehouse_sweep,m,A03-A,2023-01-13 23:35:51
167559201,104957,warehouse_sweep,m,A03-A,2023-01-14 05:17:40
167559511,103410,global_inbound,s,D07-D,2023-01-13 22:34:58
167559511,103410,warehouse_sweep,s,D07-D,2023-01-13 22:36:17
167559511,104957,warehouse_sweep,s,D07-D,2023-01-14 00:37:55
167563121,103426,global_inbound,xs,D08-G,2023-01-10 16:12:27
167563121,103426,warehouse_sweep,xs,D08-G,2023-01-11 03:12:49
167563121,104957,warehouse_sweep,xs,D08-G,2023-01-11 05:04:35
167564731,103410,global_inbound,s,D09-J,2023-01-15 22:37:36
167564731,104957,warehouse_sweep,s,D09-J,2023-01-16 03:54:45
167567861,103410,global_inbound,xs,H03-D (HDB PUNGGOL SPECTRA),2023-01-09 21:22:45
167567861,256,warehouse_sweep,xs,H03-D (HDB PUNGGOL SPECTRA),2023-01-10 00:33:44
167567861,256,warehouse_sweep,xs,H03-D (HDB PUNGGOL SPECTRA),2023-01-10 04:30:48
167572861,103410,global_inbound,m,K07-H (KERIS DRIVE),2023-01-11 22:09:27
167572861,104267,warehouse_sweep,m,K07-H (KERIS DRIVE),2023-01-12 05:54:15
167572861,104267,warehouse_sweep,m,K07-H (KERIS DRIVE),2023-01-12 09:04:04
167574891,103410,warehouse_sweep,l,D06-H,2023-01-10 01:32:00
167574891,103410,global_inbound,l,D06-H,2023-01-10 01:32:09
167574891,103410,warehouse_sweep,l,D06-H,2023-01-10 01:32:31
167574891,104957,warehouse_sweep,l,D06-H,2023-01-10 04:16:13
167577301,103410,global_inbound,xs,J09-E (DAKOTA CRESCENT),2023-01-09 18:27:21
167577301,103410,global_inbound,xs,J09-E (DAKOTA CRESCENT),2023-01-09 18:59:08
167577301,246,warehouse_sweep,xs,J09-E (DAKOTA CRESCENT),2023-01-10 03:38:59
167577301,246,warehouse_sweep,xs,J09-E (DAKOTA CRESCENT),2023-01-10 23:31:16
167578871,103410,global_inbound,xs,H04-K (RIVERVALE LINK),2023-01-11 18:24:24
167578871,256,warehouse_sweep,xs,H04-K (RIVERVALE LINK),2023-01-12 00:21:10
167580601,103410,global_inbound,xs,E09-A (BOON KENG),2023-01-09 18:16:43
167580601,253,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-10 07:20:38
167580601,253,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-10 07:21:37
167585111,103410,global_inbound,xs,G08-J (BLUE RIVERVIEW),2023-01-09 18:58:14
167585111,251,warehouse_sweep,xs,G08-J (BLUE RIVERVIEW),2023-01-10 00:39:00
167586041,103410,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:18:57
167586041,103410,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:18:59
167586041,103410,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:19:04
167586041,103410,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:19:17
167586041,103410,global_inbound,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:19:30
167586041,103410,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-13 15:19:33
167586041,104957,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-14 00:26:01
167586041,104957,warehouse_sweep,m,D04-F (RIVER VALLEY ROAD),2023-01-14 00:30:43
167587421,103410,global_inbound,xs,K09-G (SENNETT),2023-01-11 01:52:33
167587421,104267,warehouse_sweep,xs,K09-G (SENNETT),2023-01-11 04:34:26
167588871,103426,global_inbound,xs,L01-H (TAMPINES AVENUE 4),2023-01-10 12:10:33
167588871,103426,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-10 21:47:39
167588871,104267,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-11 05:21:40
167588871,104267,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-11 05:28:26
167588871,104957,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-12 07:24:23
167588871,103426,global_inbound,xs,L01-H (TAMPINES AVENUE 4),2023-01-13 05:21:29
167588871,103410,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-13 05:21:55
167588871,103426,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-13 22:23:40
167588871,104267,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-14 04:48:37
167588871,104267,warehouse_sweep,xs,L01-H (TAMPINES AVENUE 4),2023-01-16 02:08:15
167589651,103410,global_inbound,xs,B02-H (WEST COAST VILE),2023-01-15 19:16:38
167589651,103410,warehouse_sweep,xs,B02-H (WEST COAST VILE),2023-01-15 19:18:09
167589651,104813,warehouse_sweep,xs,B02-H (WEST COAST VILE),2023-01-16 03:57:16
167589731,103410,global_inbound,xs,K03-E (KAKIT BUKIT RESIDENTS PARK),2023-01-15 22:54:43
167589731,104267,warehouse_sweep,xs,K03-E (KAKIT BUKIT RESIDENTS PARK),2023-01-16 02:44:08
167589901,103410,global_inbound,xs,J09-H (GEYLANG EAST AVENUE 1),2023-01-17 04:58:22
167589901,103410,global_inbound,xs,J09-H (GEYLANG EAST AVENUE 1),2023-01-17 05:44:59
167589901,246,warehouse_sweep,xs,J09-H (GEYLANG EAST AVENUE 1),2023-01-18 03:44:30
167590591,103410,warehouse_sweep,m,B09-G (TECK WHY CR),2023-01-12 04:48:36
167590591,103410,global_inbound,m,B09-G (TECK WHY CR),2023-01-12 04:48:41
167590591,103410,global_inbound,m,B09-G (TECK WHY CR),2023-01-12 04:48:45
167590591,103410,warehouse_sweep,m,B09-G (TECK WHY CR),2023-01-12 04:49:14
167590591,104813,warehouse_sweep,m,B09-G (TECK WHY CR),2023-01-12 23:19:48
167591801,103410,global_inbound,xs,G03-B (SERANGOON CENTRAL),2023-01-09 18:47:52
167591801,251,warehouse_sweep,xs,G03-B (SERANGOON CENTRAL),2023-01-09 23:39:26
167592831,103410,global_inbound,xs,L10-B (UPPER CHANGI ROAD),2023-01-10 09:47:24
167592831,104267,warehouse_sweep,xs,L10-B (UPPER CHANGI ROAD),2023-01-11 03:41:33
167593181,103410,global_inbound,xs,D07-C,2023-01-09 18:21:48
167593181,104957,warehouse_sweep,xs,D07-C,2023-01-10 00:04:52
167594771,103410,global_inbound,xs,D05-A (SLIM BARRACKS RISE),2023-01-12 04:33:16
167594771,104957,warehouse_sweep,xs,D05-A (SLIM BARRACKS RISE),2023-01-12 23:39:30
167594871,103410,global_inbound,s,D06-L,2023-01-10 22:26:59
167594871,103410,warehouse_sweep,s,D06-L,2023-01-10 22:30:07
167594871,104957,warehouse_sweep,s,D06-L,2023-01-11 02:14:04
167595551,103429,global_inbound,s,J10-H (TEMBELING ROAD),2023-01-10 09:39:39
167595551,246,warehouse_sweep,s,J10-H (TEMBELING ROAD),2023-01-11 05:28:30
167595551,256,warehouse_sweep,s,J10-H (TEMBELING ROAD),2023-01-16 03:11:59
167596601,103410,global_inbound,xs,L08-C (ELIAS GREEN),2023-01-09 22:30:38
167596601,104267,warehouse_sweep,xs,L08-C (ELIAS GREEN),2023-01-10 05:10:55
167597031,103410,global_inbound,s,B09-G (TECK WHY CR),2023-01-10 01:27:54
167597031,103430,global_inbound,s,B09-G (TECK WHY CR),2023-01-10 01:28:15
167597031,104813,warehouse_sweep,s,B09-G (TECK WHY CR),2023-01-10 05:00:11
167597651,103410,global_inbound,xs,G01-B  (SERANGOON GARDEN SECONDARY SCHOOL),2023-01-10 18:13:01
167597651,103410,warehouse_sweep,xs,G01-B  (SERANGOON GARDEN SECONDARY SCHOOL),2023-01-10 18:13:29
167597651,251,warehouse_sweep,xs,G01-B  (SERANGOON GARDEN SECONDARY SCHOOL),2023-01-11 00:43:52
167597921,103410,global_inbound,xs,D01-H (YARWOOD AVENUE),2023-01-10 05:11:51
167597921,104957,warehouse_sweep,xs,D01-H (YARWOOD AVENUE),2023-01-10 23:37:46
167598271,103410,global_inbound,xs,F02-A (TOA PAYOH NORTH),2023-01-10 05:13:34
167598271,255,warehouse_sweep,xs,F02-A (TOA PAYOH NORTH),2023-01-11 05:48:20
167602381,103410,global_inbound,m,F08-C (ANG MO KIO STREET 22),2023-01-10 18:24:50
167602381,103410,warehouse_sweep,m,F08-C (ANG MO KIO STREET 22),2023-01-10 18:24:59
167602381,237,warehouse_sweep,m,F08-C (ANG MO KIO STREET 22),2023-01-11 07:07:25
167602381,237,warehouse_sweep,m,F08-C (ANG MO KIO STREET 22),2023-01-11 08:13:16
167603501,103410,global_inbound,s,E09-G (RACE COURSE ROAD),2023-01-11 20:37:39
167603501,253,warehouse_sweep,s,E09-G (RACE COURSE ROAD),2023-01-12 05:42:27
167603611,103410,global_inbound,xs,B07-F (CHOA CHU KANG AVENUE 5),2023-01-10 22:20:45
167603611,103430,global_inbound,xs,B07-F (CHOA CHU KANG AVENUE 5),2023-01-10 22:21:05
167603611,104813,warehouse_sweep,xs,B07-F (CHOA CHU KANG AVENUE 5),2023-01-11 05:10:31
167604571,103410,global_inbound,xs,D08-C,2023-01-10 01:14:07
167604571,104957,warehouse_sweep,xs,D08-C,2023-01-10 03:19:47
167604571,104957,warehouse_sweep,xs,D08-C,2023-01-10 03:19:50
167605421,103410,warehouse_sweep,xs,G02-E (PARRY AVENUE),2023-01-11 23:26:23
167605421,103410,global_inbound,xs,G02-E (PARRY AVENUE),2023-01-11 23:26:31
167605421,251,warehouse_sweep,xs,G02-E (PARRY AVENUE),2023-01-12 02:40:02
167605931,103410,global_inbound,l,E08-B (ARAB STREET),2023-01-09 21:51:01
167605931,103410,warehouse_sweep,l,E08-B (ARAB STREET),2023-01-09 21:51:17
167605931,253,warehouse_sweep,l,E08-B (ARAB STREET),2023-01-10 05:07:42
167607091,103429,global_inbound,m,D04-H (VILLE ROYALE),2023-01-09 23:36:03
167607091,104957,warehouse_sweep,m,D04-H (VILLE ROYALE),2023-01-10 04:19:30
167607541,103410,global_inbound,xs,E02-F (ANSON ROAD),2023-01-09 22:40:55
167607541,253,warehouse_sweep,xs,E02-F (ANSON ROAD),2023-01-10 06:36:31
167610191,169,global_inbound,s,A07-G,2023-01-10 14:24:05
167610191,103410,global_inbound,s,A07-G,2023-01-12 04:10:52
167610191,103410,warehouse_sweep,s,A07-G,2023-01-12 04:12:14
167610191,251,warehouse_sweep,s,A07-G,2023-01-13 00:41:10
167610191,2,global_inbound,s,A07-G,2023-01-14 17:59:57
167610191,103410,global_inbound,s,A07-G,2023-01-16 19:29:30
167610191,103410,warehouse_sweep,s,A07-G,2023-01-16 19:29:47
167610191,104957,warehouse_sweep,s,A07-G,2023-01-17 02:48:21
167610191,104957,warehouse_sweep,s,A07-G,2023-01-17 04:59:42
167610191,104957,warehouse_sweep,s,A07-G,2023-01-17 07:21:16
167610191,104957,warehouse_sweep,s,A07-G,2023-01-17 08:25:06
167610191,104957,warehouse_sweep,s,A07-G,2023-01-17 08:26:27
167610191,169,warehouse_sweep,s,A07-G,2023-01-17 15:53:48
167610191,104957,warehouse_sweep,s,A07-G,2023-01-18 08:41:37
167610191,169,warehouse_sweep,s,A07-G,2023-01-20 20:14:33
167611971,103410,warehouse_sweep,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:36:56
167611971,103410,warehouse_sweep,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:37:01
167611971,103410,warehouse_sweep,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:37:02
167611971,103410,global_inbound,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:37:06
167611971,103410,warehouse_sweep,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:37:11
167611971,103410,global_inbound,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 04:37:28
167611971,104813,warehouse_sweep,m,B05-D (BUKIT BATOK STREET 41),2023-01-10 23:53:45
167612461,103410,global_inbound,m,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK),2023-01-15 20:03:24
167612461,103410,warehouse_sweep,m,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK),2023-01-15 20:03:32
167612461,256,warehouse_sweep,m,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK),2023-01-16 00:20:06
167613531,103410,global_inbound,m,B07-H (CHOA CHU KANG AVENUE 3),2023-01-12 04:26:53
167613531,103410,warehouse_sweep,m,B07-H (CHOA CHU KANG AVENUE 3),2023-01-12 04:27:09
167613531,104813,warehouse_sweep,m,B07-H (CHOA CHU KANG AVENUE 3),2023-01-12 23:16:54
167615951,103410,global_inbound,s,G07-D (WOODLANDS DRIVE 72),2023-01-11 18:18:12
167615951,251,warehouse_sweep,s,G07-D (WOODLANDS DRIVE 72),2023-01-12 02:40:50
167617081,103426,global_inbound,xs,H01-D (SUMANG LANE),2023-01-10 19:59:16
167617081,103426,warehouse_sweep,xs,H01-D (SUMANG LANE),2023-01-11 03:19:07
167617081,256,warehouse_sweep,xs,H01-D (SUMANG LANE),2023-01-11 04:48:17
167619151,103410,global_inbound,s,G04-D (ALKAFF CRESCENT),2023-01-10 04:15:48
167619151,251,warehouse_sweep,s,G04-D (ALKAFF CRESCENT),2023-01-11 02:39:19
167619901,103410,global_inbound,xs,D07-J,2023-01-10 04:38:19
167619901,104957,warehouse_sweep,xs,D07-J,2023-01-11 04:06:43
167619931,103410,global_inbound,s,G04-D (ALKAFF CRESCENT),2023-01-10 18:40:49
167619931,103410,warehouse_sweep,s,G04-D (ALKAFF CRESCENT),2023-01-10 18:41:00
167619931,103410,global_inbound,s,G04-D (ALKAFF CRESCENT),2023-01-11 04:39:17
167619931,251,warehouse_sweep,s,G04-D (ALKAFF CRESCENT),2023-01-12 02:51:04
167620601,103410,global_inbound,m,D10-A (WHITE HOUSE PARK),2023-01-10 18:54:32
167620601,103410,warehouse_sweep,m,D10-A (WHITE HOUSE PARK),2023-01-10 18:59:50
167620601,104957,warehouse_sweep,m,D10-A (WHITE HOUSE PARK),2023-01-10 23:39:19
167621841,103410,global_inbound,xs,H01-J (PUNGGOL WALK),2023-01-09 20:20:57
167621841,256,warehouse_sweep,xs,H01-J (PUNGGOL WALK),2023-01-10 00:35:00
167623941,103410,global_inbound,s,L01-E (TAMPINES STREET 83),2023-01-10 21:24:34
167623941,103410,warehouse_sweep,s,L01-E (TAMPINES STREET 83),2023-01-10 21:24:59
167623941,103410,warehouse_sweep,s,L01-E (TAMPINES STREET 83),2023-01-11 04:38:29
167623941,103410,global_inbound,s,L01-E (TAMPINES STREET 83),2023-01-11 04:39:17
167623941,104267,warehouse_sweep,s,L01-E (TAMPINES STREET 83),2023-01-12 02:37:33
167624061,103410,global_inbound,s,A02-C,2023-01-09 21:51:49
167624061,103410,warehouse_sweep,s,A02-C,2023-01-09 21:51:58
167624061,104957,warehouse_sweep,s,A02-C,2023-01-10 03:20:53
167624861,103410,global_inbound,xs,G11-F (CHONG PANG VALE),2023-01-09 18:17:52
167624861,251,warehouse_sweep,xs,G11-F (CHONG PANG VALE),2023-01-10 00:39:04
167626981,103410,global_inbound,xs,B08-A (BUKIT PANJANG ROAD),2023-01-09 21:28:43
167626981,104813,warehouse_sweep,xs,B08-A (BUKIT PANJANG ROAD),2023-01-10 03:11:15
167627441,103410,global_inbound,s,D06-B,2023-01-11 19:13:13
167627441,103410,warehouse_sweep,s,D06-B,2023-01-11 19:14:32
167627441,104957,warehouse_sweep,s,D06-B,2023-01-11 23:42:47
167631921,103410,global_inbound,s,F04-D (BISHAN STREET 22),2023-01-10 23:11:30
167631921,103410,warehouse_sweep,s,F04-D (BISHAN STREET 22),2023-01-10 23:11:54
167631921,103410,global_inbound,s,F04-D (BISHAN STREET 22),2023-01-11 01:18:51
167631921,103410,warehouse_sweep,s,F04-D (BISHAN STREET 22),2023-01-11 01:19:07
167631921,255,warehouse_sweep,s,F04-D (BISHAN STREET 22),2023-01-11 07:02:41
167634681,103410,global_inbound,xs,D04-C (PRINCE CHARLES CRESCENT),2023-01-09 20:25:20
167634681,104957,warehouse_sweep,xs,D04-C (PRINCE CHARLES CRESCENT),2023-01-10 02:07:08
167634731,103410,global_inbound,xs,H13-A (PUNGGOL PARK),2023-01-09 20:24:02
167634731,103410,global_inbound,xs,H13-A (PUNGGOL PARK),2023-01-09 20:24:30
167634731,256,warehouse_sweep,xs,H13-A (PUNGGOL PARK),2023-01-10 00:18:58
167634981,103410,global_inbound,l,D07-C,2023-01-10 20:19:16
167634981,103410,warehouse_sweep,l,D07-C,2023-01-10 20:24:14
167634981,104957,warehouse_sweep,l,D07-C,2023-01-10 23:19:27
167635481,103410,global_inbound,xs,D07-A,2023-01-09 19:19:20
167635481,104957,warehouse_sweep,xs,D07-A,2023-01-10 00:31:35
167635651,103410,global_inbound,xs,G08-E (SEMBAWANG CLOSE),2023-01-10 10:43:07
167635651,103426,global_inbound,xs,G08-E (SEMBAWANG CLOSE),2023-01-10 19:52:16
167635651,103426,warehouse_sweep,xs,G08-E (SEMBAWANG CLOSE),2023-01-11 02:52:02
167635651,251,warehouse_sweep,xs,G08-E (SEMBAWANG CLOSE),2023-01-11 04:47:44
167642121,103410,global_inbound,xs,B04-A (SUNSET VIEW),2023-01-09 22:07:27
167642121,104813,warehouse_sweep,xs,B04-A (SUNSET VIEW),2023-01-10 02:09:58
167642211,103410,global_inbound,xs,H07-D (SENGKANG EAST WAY),2023-01-11 19:47:51
167642211,103430,global_inbound,xs,H07-D (SENGKANG EAST WAY),2023-01-11 19:48:18
167642211,256,warehouse_sweep,xs,H07-D (SENGKANG EAST WAY),2023-01-12 00:28:49
167642321,103410,global_inbound,xs,K10-L (FORT ROAD),2023-01-15 22:44:10
167642321,104267,warehouse_sweep,xs,K10-L (FORT ROAD),2023-01-16 09:15:37
167645201,103410,global_inbound,xs,G06-B (WOODLANDS STREET 81),2023-01-10 20:31:23
167645201,251,warehouse_sweep,xs,G06-B (WOODLANDS STREET 81),2023-01-11 04:26:07
167645201,251,warehouse_sweep,xs,G06-B (WOODLANDS STREET 81),2023-01-12 03:40:17
167645391,103410,global_inbound,m,G07-K (WOODLANDS CRESCENT),2023-01-10 22:28:52
167645391,103410,warehouse_sweep,m,G07-K (WOODLANDS CRESCENT),2023-01-10 22:30:14
167645391,251,warehouse_sweep,m,G07-K (WOODLANDS CRESCENT),2023-01-11 03:04:04
167646651,103410,global_inbound,m,B01-G (JURONG EAST STREET 13),2023-01-10 23:37:51
167646651,103410,warehouse_sweep,m,B01-G (JURONG EAST STREET 13),2023-01-10 23:38:37
167646651,104813,warehouse_sweep,m,B01-G (JURONG EAST STREET 13),2023-01-11 03:26:08
167647891,103410,global_inbound,l,D08-F,2023-01-09 23:28:39
167647891,103410,warehouse_sweep,l,D08-F,2023-01-09 23:29:20
167647891,104957,warehouse_sweep,l,D08-F,2023-01-10 03:15:45
167650641,103410,global_inbound,xs,G03-D (SERANGOON LANE),2023-01-10 04:38:14
167650641,251,warehouse_sweep,xs,G03-D (SERANGOON LANE),2023-01-11 02:35:58
167652821,103426,global_inbound,xs,G11-K (YISHUN STREET 21),2023-01-10 21:30:12
167652821,103426,warehouse_sweep,xs,G11-K (YISHUN STREET 21),2023-01-11 03:02:50
167652821,251,warehouse_sweep,xs,G11-K (YISHUN STREET 21),2023-01-11 04:59:11
167652821,251,warehouse_sweep,xs,G11-K (YISHUN STREET 21),2023-01-12 14:57:43
167652821,251,warehouse_sweep,xs,G11-K (YISHUN STREET 21),2023-01-13 15:20:20
167656491,103410,global_inbound,xs,F10-E (ANG MO KIO AVENUE 9),2023-01-09 22:09:42
167656491,237,warehouse_sweep,xs,F10-E (ANG MO KIO AVENUE 9),2023-01-10 07:34:41
167658601,103410,global_inbound,s,L01-G (TAMPINES STREET 81),2023-01-09 22:01:30
167658601,104267,warehouse_sweep,s,L01-G (TAMPINES STREET 81),2023-01-10 04:43:47
167659331,103410,global_inbound,s,D06-L,2023-01-11 01:24:00
167659331,103410,global_inbound,s,D06-L,2023-01-11 01:55:06
167659331,103426,warehouse_sweep,s,D06-L,2023-01-11 02:18:53
167659331,103426,warehouse_sweep,s,D06-L,2023-01-11 03:20:11
167659331,104957,warehouse_sweep,s,D06-L,2023-01-11 05:12:59
167659791,103410,global_inbound,xs,B05-F (BUKIT BATOK CENTRAL),2023-01-12 22:19:51
167659791,104813,warehouse_sweep,xs,B05-F (BUKIT BATOK CENTRAL),2023-01-13 03:31:46
167660641,103410,global_inbound,s,L08-C (ELIAS GREEN),2023-01-09 22:30:47
167660641,103410,warehouse_sweep,s,L08-C (ELIAS GREEN),2023-01-09 22:31:02
167660641,104267,warehouse_sweep,s,L08-C (ELIAS GREEN),2023-01-10 02:24:39
167660801,109,global_inbound,s,K09-A (SIMPANG BEDOK),2023-01-09 20:40:48
167660801,103426,global_inbound,s,K09-A (SIMPANG BEDOK),2023-01-12 20:29:28
167660801,103426,warehouse_sweep,s,K09-A (SIMPANG BEDOK),2023-01-12 22:53:35
167660801,104267,warehouse_sweep,s,K09-A (SIMPANG BEDOK),2023-01-13 07:07:54
167660801,104267,warehouse_sweep,s,K09-A (SIMPANG BEDOK),2023-01-13 09:07:01
167662031,103410,global_inbound,xs,J09-J (LORONG 25A GEYLANG),2023-01-10 01:37:00
167662031,246,warehouse_sweep,xs,J09-J (LORONG 25A GEYLANG),2023-01-10 05:46:53
167663231,103410,global_inbound,xs,D06-K,2023-01-09 19:43:15
167663231,104957,warehouse_sweep,xs,D06-K,2023-01-10 00:46:05
167663411,103410,global_inbound,s,Z-Out of Zone,2023-01-12 19:02:00
167663411,103430,global_inbound,s,Z-Out of Zone,2023-01-12 19:02:07
167663411,104957,warehouse_sweep,s,Z-Out of Zone,2023-01-13 07:27:42
167663411,104957,warehouse_sweep,s,Z-Out of Zone,2023-01-13 08:30:26
167663411,97,warehouse_sweep,s,Z-Out of Zone,2023-01-13 10:38:06
167664731,103410,global_inbound,s,E10-E (BALESTIER),2023-01-11 01:39:22
167664731,103410,warehouse_sweep,s,E10-E (BALESTIER),2023-01-11 01:39:50
167664731,253,warehouse_sweep,s,E10-E (BALESTIER),2023-01-11 06:40:17
167665421,103410,global_inbound,xs,G11-L (YISHUN PARK),2023-01-10 19:09:32
167665421,103410,warehouse_sweep,xs,G11-L (YISHUN PARK),2023-01-10 19:10:25
167665421,251,warehouse_sweep,xs,G11-L (YISHUN PARK),2023-01-10 23:37:40
167665731,103426,global_inbound,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-10 22:15:27
167665731,103426,warehouse_sweep,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-11 03:34:46
167665731,256,warehouse_sweep,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-11 04:12:29
167665731,256,warehouse_sweep,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-11 04:20:29
167666181,103410,global_inbound,xs,G10-L (YISHUN STREET 81),2023-01-10 00:12:13
167666181,103410,warehouse_sweep,xs,G10-L (YISHUN STREET 81),2023-01-10 00:16:47
167666181,251,warehouse_sweep,xs,G10-L (YISHUN STREET 81),2023-01-10 04:10:44
167666291,103410,global_inbound,m,H06-L (ANCHORVALE COURT),2023-01-10 22:51:34
167666291,256,warehouse_sweep,m,H06-L (ANCHORVALE COURT),2023-01-11 02:40:33
167669541,103430,global_inbound,xs,H08-F (FERNVALE LINK),2023-01-12 05:28:19
167669541,103410,global_inbound,xs,H08-F (FERNVALE LINK),2023-01-12 05:28:31
167669541,256,warehouse_sweep,xs,H08-F (FERNVALE LINK),2023-01-13 04:49:01
167669931,169,global_inbound,l,H02-H (PUNGGOL COAST ROAD),2023-01-09 17:08:42
167669931,103410,global_inbound,l,H02-H (PUNGGOL COAST ROAD),2023-01-10 20:38:47
167669931,103410,warehouse_sweep,l,H02-H (PUNGGOL COAST ROAD),2023-01-10 20:39:11
167669931,256,warehouse_sweep,l,H02-H (PUNGGOL COAST ROAD),2023-01-11 00:43:05
167672651,103410,global_inbound,xs,G04-G (POTONG PASIR AVENUE 3),2023-01-12 22:18:10
167672651,251,warehouse_sweep,xs,G04-G (POTONG PASIR AVENUE 3),2023-01-13 03:46:39
167676041,103410,global_inbound,xs,F10-A (YIO CHU KANG),2023-01-10 01:53:30
167676041,237,warehouse_sweep,xs,F10-A (YIO CHU KANG),2023-01-10 07:51:58
167676041,237,warehouse_sweep,xs,F10-A (YIO CHU KANG),2023-01-11 05:30:25
167676041,237,warehouse_sweep,xs,F10-A (YIO CHU KANG),2023-01-11 09:50:21
167676461,103410,global_inbound,s,L08-H (PASIR RIS DRIVE 1),2023-01-11 18:52:54
167676461,103410,warehouse_sweep,s,L08-H (PASIR RIS DRIVE 1),2023-01-11 18:53:12
167676461,104267,warehouse_sweep,s,L08-H (PASIR RIS DRIVE 1),2023-01-12 02:05:14
167677701,103410,global_inbound,m,L08-G (PASIR RIS STREET 51),2023-01-10 00:11:03
167677701,103410,warehouse_sweep,m,L08-G (PASIR RIS STREET 51),2023-01-10 00:14:36
167677701,104267,warehouse_sweep,m,L08-G (PASIR RIS STREET 51),2023-01-10 05:29:04
167677821,103429,global_inbound,s,B07-L (TECK WHYE AVENUE),2023-01-12 05:01:00
167677821,104813,warehouse_sweep,s,B07-L (TECK WHYE AVENUE),2023-01-13 05:16:01
167677961,103410,global_inbound,m,F10-B (THOMSON GREEN),2023-01-12 22:30:47
167677961,237,warehouse_sweep,m,F10-B (THOMSON GREEN),2023-01-13 07:50:34
167678881,103410,global_inbound,xs,A05-F,2023-01-11 19:36:57
167678881,104957,warehouse_sweep,xs,A05-F,2023-01-12 00:19:08
167679341,103429,global_inbound,s,K10-E (MINARET WALK),2023-01-10 05:04:03
167679341,104267,warehouse_sweep,s,K10-E (MINARET WALK),2023-01-11 00:00:54
167679341,104267,warehouse_sweep,s,K10-E (MINARET WALK),2023-01-11 00:03:48
167679441,103410,global_inbound,s,H09-D (SENKANG WEST WAY),2023-01-12 22:58:39
