order_id,depot_id,type,parcel_size,dest_zone_alpha,scanned_at,dest_zone
167727021,256,warehouse_sweep,s,J,14/1/23 3:51,H00-A (Lazada GW)
167396611,253,warehouse_sweep,xs,J,14/1/23 3:57,E10-F (JLN RAJAH)
167926061,104267,warehouse_sweep,xs,J,14/1/23 3:59,L08-C (ELIAS GREEN)
167513441,246,warehouse_sweep,s,J,14/1/23 4:16,J10-E (CRESCENT ROAD)
167916471,104957,warehouse_sweep,xs,J,14/1/23 4:21,D02-D (NAMLY GROVE)
167865071,256,warehouse_sweep,xs,J,14/1/23 4:22,H02-A (SUMANG LINK)
167865071,256,warehouse_sweep,xs,A,14/1/23 4:22,H02-A (SUMANG LINK)
167843661,256,warehouse_sweep,s,A,14/1/23 4:26,H03-G (MERIDIAN PARK)
167920201,256,warehouse_sweep,s,A,14/1/23 4:27,H03-L (PUNGGOL WATERWAY)
167892881,104267,warehouse_sweep,xs,A,14/1/23 4:32,K04-E (THE TANAH MERAH)
167935041,104267,warehouse_sweep,xs,A,14/1/23 4:42,K02-G (BEDOK RESERVOIR CR)
167588871,104267,warehouse_sweep,xs,A,14/1/23 4:48,L01-H (TAMPINES AVENUE 4)
167736361,103410,global_inbound,m,A,14/1/23 4:49,A07-C
167736361,103426,warehouse_sweep,m,A,14/1/23 4:51,A07-C
167334861,246,warehouse_sweep,s,A,14/1/23 4:51,J10-E (CRESCENT ROAD)
167772131,103410,global_inbound,xs,A,14/1/23 4:53,A04-F
167935201,103410,warehouse_sweep,s,B,14/1/23 4:58,B03-E (CLEMENTI WEST STREET 2)
167935201,103410,global_inbound,s,B,14/1/23 4:58,B03-E (CLEMENTI WEST STREET 2)
167935201,103410,warehouse_sweep,s,B,14/1/23 4:58,B03-E (CLEMENTI WEST STREET 2)
167920631,103410,global_inbound,s,B,14/1/23 4:59,E01-D (CHINATOWN)
167920631,103410,warehouse_sweep,s,B,14/1/23 4:59,E01-D (CHINATOWN)
167558531,103410,global_inbound,s,B,14/1/23 5:05,B02-G (FABER DRIVE)
167845651,253,warehouse_sweep,xs,B,14/1/23 5:09,E03-A (MARINA BLVD)
167790781,256,warehouse_sweep,s,B,14/1/23 5:10,H12-B (HOUGANG AVENUE 6)
167344141,103410,global_inbound,xs,C,14/1/23 5:13,A01-E
167559201,104957,warehouse_sweep,m,C,14/1/23 5:17,A03-A
167908371,104957,warehouse_sweep,s,C,14/1/23 5:23,D10-C (FOUR SEASONS PARK)
167950841,103410,global_inbound,m,C,14/1/23 5:23,H06-L (ANCHORVALE COURT)
167950841,103410,warehouse_sweep,m,C,14/1/23 5:24,H06-L (ANCHORVALE COURT)
167862421,103410,warehouse_sweep,s,C,14/1/23 5:25,E08-A (LAVENDER)
167862421,103410,warehouse_sweep,s,C,14/1/23 5:25,E08-A (LAVENDER)
167862421,103410,global_inbound,s,D,14/1/23 5:25,E08-A (LAVENDER)
167862421,103410,warehouse_sweep,s,D,14/1/23 5:25,E08-A (LAVENDER)
167772041,103410,global_inbound,s,D,14/1/23 5:28,G06-C (WOODLANDS STREET 82)
167772041,103410,warehouse_sweep,s,D,14/1/23 5:29,G06-C (WOODLANDS STREET 82)
167790781,256,warehouse_sweep,s,D,14/1/23 5:29,H12-B (HOUGANG AVENUE 6)
167552651,253,warehouse_sweep,s,E,14/1/23 5:31,E03-A (MARINA BLVD)
167388901,103426,global_inbound,s,E,14/1/23 7:13,K06-C (JALAN ISMAIL)
167420771,104957,warehouse_sweep,s,E,14/1/23 7:19,H11-C (HOUGANG AVENUE 9)
167418401,243,warehouse_sweep,m,E,14/1/23 7:21,C03-D (WOODLANDS AVENUE 5)
167762221,104957,warehouse_sweep,s,E,14/1/23 7:30,A07-G
167762221,104957,warehouse_sweep,s,F,14/1/23 7:37,A07-G
167888921,255,warehouse_sweep,xs,F,14/1/23 7:50,F05-B (FLAME TREE PARK)
167903331,237,warehouse_sweep,xs,F,14/1/23 7:52,F07-A (ANG MO KIO AVENUE 1)
167943191,255,warehouse_sweep,xs,F,14/1/23 7:52,F02-B (LORONG 1A TOA PAYOH)
167911041,243,warehouse_sweep,xs,F,14/1/23 8:01,C03-G (WOODLANDS DRIVE 50)
167918091,255,warehouse_sweep,m,F,14/1/23 8:09,F03-B (BISHAN STREET 12)
167508361,255,warehouse_sweep,xs,F,14/1/23 8:32,F02-C (LORONG 3 TOA PAYOH)
167893751,243,warehouse_sweep,xs,F,14/1/23 8:33,C04-D (WOODLANDS DRIVE 52)
167508361,255,warehouse_sweep,xs,G,14/1/23 8:45,F02-C (LORONG 3 TOA PAYOH)
167508361,255,warehouse_sweep,xs,G,14/1/23 8:45,F02-C (LORONG 3 TOA PAYOH)
167858111,104267,warehouse_sweep,s,G,14/1/23 10:06,B08-A (BUKIT PANJANG ROAD)
167858111,104267,warehouse_sweep,s,G,14/1/23 10:25,B08-A (BUKIT PANJANG ROAD)
167858111,104267,warehouse_sweep,s,G,14/1/23 10:25,B08-A (BUKIT PANJANG ROAD)
167420771,97,warehouse_sweep,s,G,14/1/23 10:41,H11-C (HOUGANG AVENUE 9)
167762221,97,warehouse_sweep,s,H,14/1/23 11:15,A07-G
167746971,2,global_inbound,l,H,14/1/23 11:22,H01-A (NORTHSHORE DRIVE)
167746971,2,global_inbound,l,H,14/1/23 11:24,H01-A (NORTHSHORE DRIVE)
167610191,2,global_inbound,s,H,14/1/23 17:59,A07-G
167855971,2,global_inbound,xs,H,14/1/23 18:32,A03-E
167990201,169,global_inbound,s,I,14/1/23 19:11,A07-C
167855971,2,global_inbound,xs,I,14/1/23 19:54,A03-E
167746971,2,global_inbound,l,I,14/1/23 20:01,H01-A (NORTHSHORE DRIVE)
167935041,104267,warehouse_sweep,xs,I,14/1/23 21:31,K02-G (BEDOK RESERVOIR CR)
167704591,103410,global_inbound,xs,I,15/1/23 18:12,K09-B (NEW UPPER CHANGI ROAD)
167772051,103410,global_inbound,s,I,15/1/23 18:13,B06-B (BUKIT BATOK NATURE PARK)
167542741,103410,global_inbound,s,I,15/1/23 18:13,G03-A (HOUGANG AVENUE 1)
167772051,103430,global_inbound,s,I,15/1/23 18:14,B06-B (BUKIT BATOK NATURE PARK)
167542741,103430,global_inbound,s,J,15/1/23 18:14,G03-A (HOUGANG AVENUE 1)
167855971,103426,global_inbound,xs,J,15/1/23 18:15,A03-E
167541261,103410,global_inbound,xs,J,15/1/23 18:42,H06-G (COMPASSVALE LANE)
167511061,103410,global_inbound,s,J,15/1/23 18:52,G02-F (HOUGANG STREET 31)
167511061,103410,warehouse_sweep,s,J,15/1/23 18:54,G02-F (HOUGANG STREET 31)
167899911,103410,global_inbound,s,J,15/1/23 18:54,G13-G (YISHUN STREET 61)
167899911,103410,warehouse_sweep,s,J,15/1/23 18:55,G13-G (YISHUN STREET 61)
167970221,103410,global_inbound,xs,J,15/1/23 19:04,B04-H (ENG KONG GARDEN)
167589651,103410,global_inbound,xs,A,15/1/23 19:16,B02-H (WEST COAST VILE)
167589651,103410,warehouse_sweep,xs,A,15/1/23 19:18,B02-H (WEST COAST VILE)
167707311,103410,global_inbound,s,A,15/1/23 19:28,G13-H (NEE SOON CENTRAL VIEW)
167858111,103429,global_inbound,s,A,15/1/23 19:44,B08-A (BUKIT PANJANG ROAD)
167746971,103410,global_inbound,l,A,15/1/23 19:57,H01-A (NORTHSHORE DRIVE)
167746971,103410,warehouse_sweep,l,A,15/1/23 19:57,H01-A (NORTHSHORE DRIVE)
167752831,103410,global_inbound,xs,A,15/1/23 19:58,B06-A (BUKIT TIMAH NATURE RESERVE)
167752831,103410,warehouse_sweep,xs,A,15/1/23 20:00,B06-A (BUKIT TIMAH NATURE RESERVE)
167612461,103410,global_inbound,m,A,15/1/23 20:03,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167612461,103410,warehouse_sweep,m,A,15/1/23 20:03,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167758391,103410,global_inbound,s,B,15/1/23 20:22,H08-C (FERNVALE RIVERBOW)
167899911,103410,global_inbound,s,B,15/1/23 20:26,G13-G (YISHUN STREET 61)
167899911,103410,warehouse_sweep,s,B,15/1/23 20:27,G13-G (YISHUN STREET 61)
167717471,103410,global_inbound,xs,B,15/1/23 20:28,G04-J (HOUGANG STREET 12)
167832741,103410,global_inbound,xs,B,15/1/23 20:44,B05-M (PLANTATION VILLAGE)
167694931,103410,global_inbound,m,B,15/1/23 21:38,B04-F (BUKIT BATOK EAST AVENUE 3)
167851261,103410,global_inbound,xs,B,15/1/23 21:42,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167753091,103410,global_inbound,xs,B,15/1/23 21:47,E02-D (CECIL STREET)
167888811,103410,global_inbound,m,C,15/1/23 22:06,F04-C (BISHAN PARK)
167744121,103410,warehouse_sweep,s,C,15/1/23 22:17,K10-J (STADIUM)
167744121,103410,warehouse_sweep,s,C,15/1/23 22:18,K10-J (STADIUM)
167744121,103410,global_inbound,s,C,15/1/23 22:18,K10-J (STADIUM)
167744121,103410,warehouse_sweep,s,C,15/1/23 22:18,K10-J (STADIUM)
167744121,103410,warehouse_sweep,s,C,15/1/23 22:18,K10-J (STADIUM)
167388901,103426,warehouse_sweep,s,C,15/1/23 22:36,K06-C (JALAN ISMAIL)
167564731,103410,global_inbound,s,D,15/1/23 22:37,D09-J
167851311,103429,global_inbound,s,D,15/1/23 22:41,H02-G (COMMON GREEN)
167642321,103410,global_inbound,xs,D,15/1/23 22:44,K10-L (FORT ROAD)
167589731,103410,global_inbound,xs,D,15/1/23 22:54,K03-E (KAKIT BUKIT RESIDENTS PARK)
167006981,104957,warehouse_sweep,xs,D,15/1/23 23:08,A01-C
167746971,256,warehouse_sweep,l,E,15/1/23 23:23,H01-A (NORTHSHORE DRIVE)
167896121,103426,global_inbound,xs,E,15/1/23 23:24,G13-L (MILTONIA CLOSE)
167758391,256,warehouse_sweep,s,E,15/1/23 23:26,H08-C (FERNVALE RIVERBOW)
167772131,104957,warehouse_sweep,xs,E,15/1/23 23:34,A04-F
167344141,104957,warehouse_sweep,xs,E,15/1/23 23:36,A01-E
167979141,103410,global_inbound,xs,F,15/1/23 23:37,H01-K (PUNGGOL LINEAR PARK)
167978891,103410,global_inbound,xs,F,15/1/23 23:38,A01-D
167950841,256,warehouse_sweep,m,F,15/1/23 23:38,H06-L (ANCHORVALE COURT)
168020291,103410,global_inbound,xs,F,15/1/23 23:43,D04-F (RIVER VALLEY ROAD)
167558531,104813,warehouse_sweep,s,F,15/1/23 23:48,B02-G (FABER DRIVE)
167877611,103429,global_inbound,s,G,15/1/23 23:48,A03-E
167899911,251,warehouse_sweep,s,G,15/1/23 23:48,G13-G (YISHUN STREET 61)
167541261,256,warehouse_sweep,xs,G,15/1/23 23:48,H06-G (COMPASSVALE LANE)
167612461,256,warehouse_sweep,m,G,15/1/23 23:48,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167717471,251,warehouse_sweep,xs,G,15/1/23 23:48,G04-J (HOUGANG STREET 12)
167694931,104813,warehouse_sweep,m,G,15/1/23 23:48,B04-F (BUKIT BATOK EAST AVENUE 3)
167992781,103410,warehouse_sweep,s,H,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,global_inbound,s,I,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,I,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,I,15/1/23 23:48,F05-B (FLAME TREE PARK)
167992781,103410,global_inbound,s,I,15/1/23 23:48,F05-B (FLAME TREE PARK)
168022891,103410,global_inbound,xs,I,15/1/23 23:48,D05-D (LOWER KENT RIDGE ROAD)
167949911,103410,global_inbound,m,I,15/1/23 23:48,H09-D (SENKANG WEST WAY)
167829401,103410,global_inbound,xs,I,15/1/23 23:48,F08-C (ANG MO KIO STREET 22)
167949911,103430,global_inbound,m,I,15/1/23 23:48,H09-D (SENKANG WEST WAY)
167829631,103426,global_inbound,xs,J,15/1/23 23:48,G12-J (YISHUN STREET 31)
168019841,103410,global_inbound,xs,J,15/1/23 23:48,H01-G (PUNGGOL FIELD PARK)
167979801,103410,global_inbound,xs,J,15/1/23 23:48,B04-E (TOH TUCK ROAD)
167827101,103410,global_inbound,m,J,15/1/23 23:48,L02-G (TAMPINES STREET 11)
167704591,104813,warehouse_sweep,xs,F,16/1/23 0:02,K09-B (NEW UPPER CHANGI ROAD)
167970221,104813,warehouse_sweep,xs,F,16/1/23 0:08,B04-H (ENG KONG GARDEN)
167527881,103429,global_inbound,xs,F,16/1/23 0:09,F01-B (LORONG 4 TOA PAYOH)
167877611,103429,global_inbound,s,G,16/1/23 0:11,A03-E
167899911,251,warehouse_sweep,s,G,16/1/23 0:11,G13-G (YISHUN STREET 61)
167541261,256,warehouse_sweep,xs,G,16/1/23 0:11,H06-G (COMPASSVALE LANE)
167612461,256,warehouse_sweep,m,G,16/1/23 0:20,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167717471,251,warehouse_sweep,xs,G,16/1/23 0:48,G04-J (HOUGANG STREET 12)
167694931,104813,warehouse_sweep,m,G,16/1/23 0:50,B04-F (BUKIT BATOK EAST AVENUE 3)
167992781,103410,warehouse_sweep,s,H,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,H,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,global_inbound,s,I,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,I,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,warehouse_sweep,s,I,16/1/23 0:54,F05-B (FLAME TREE PARK)
167992781,103410,global_inbound,s,I,16/1/23 0:55,F05-B (FLAME TREE PARK)
168022891,103410,global_inbound,xs,I,16/1/23 1:03,D05-D (LOWER KENT RIDGE ROAD)
167949911,103410,global_inbound,m,I,16/1/23 1:04,H09-D (SENKANG WEST WAY)
167829401,103410,global_inbound,xs,I,16/1/23 1:05,F08-C (ANG MO KIO STREET 22)
167949911,103430,global_inbound,m,I,16/1/23 1:05,H09-D (SENKANG WEST WAY)
167829631,103426,global_inbound,xs,J,16/1/23 1:08,G12-J (YISHUN STREET 31)
168019841,103410,global_inbound,xs,J,16/1/23 1:08,H01-G (PUNGGOL FIELD PARK)
167979801,103410,global_inbound,xs,J,16/1/23 1:12,B04-E (TOH TUCK ROAD)
167827101,103410,global_inbound,m,J,16/1/23 1:19,L02-G (TAMPINES STREET 11)
167952821,103410,global_inbound,m,J,16/1/23 1:19,L07-F (ELIAS ROAD)
167952821,103410,warehouse_sweep,m,J,16/1/23 1:19,L07-F (ELIAS ROAD)
167888491,103426,global_inbound,s,J,16/1/23 1:21,H07-L (BUANGKOK LINK)
167827101,103410,warehouse_sweep,m,J,16/1/23 1:21,L02-G (TAMPINES STREET 11)
167938301,103410,global_inbound,xs,J,16/1/23 1:30,D04-H (VILLE ROYALE)
167953521,103429,global_inbound,s,A,16/1/23 1:31,A07-E
167945231,103410,global_inbound,xs,A,16/1/23 1:35,D05-A (SLIM BARRACKS RISE)
167891641,103426,global_inbound,xs,A,16/1/23 1:38,H12-J (PUNGGOL PRI)
167979141,103410,global_inbound,xs,A,16/1/23 1:45,H01-K (PUNGGOL LINEAR PARK)
167968121,103410,global_inbound,xs,A,16/1/23 1:54,L08-H (PASIR RIS DRIVE 1)
167790391,103410,global_inbound,xs,A,16/1/23 1:55,H08-K (HIGH PARK RESIDENCES)
167968121,103410,warehouse_sweep,xs,A,16/1/23 1:55,L08-H (PASIR RIS DRIVE 1)
167588871,104267,warehouse_sweep,xs,A,16/1/23 2:08,L01-H (TAMPINES AVENUE 4)
167511061,251,warehouse_sweep,s,A,16/1/23 2:10,G02-F (HOUGANG STREET 31)
167736361,104957,warehouse_sweep,m,A,16/1/23 2:11,A07-C
167832741,104813,warehouse_sweep,xs,B,16/1/23 2:15,B05-M (PLANTATION VILLAGE)
167772041,251,warehouse_sweep,s,B,16/1/23 2:23,G06-C (WOODLANDS STREET 82)
167752831,104813,warehouse_sweep,xs,B,16/1/23 2:26,B06-A (BUKIT TIMAH NATURE RESERVE)
167855971,103426,warehouse_sweep,xs,B,16/1/23 2:32,A03-E
167888491,103426,warehouse_sweep,s,B,16/1/23 2:42,H07-L (BUANGKOK LINK)
167589731,104267,warehouse_sweep,xs,B,16/1/23 2:44,K03-E (KAKIT BUKIT RESIDENTS PARK)
167707311,251,warehouse_sweep,s,B,16/1/23 2:45,G13-H (NEE SOON CENTRAL VIEW)
167851261,256,warehouse_sweep,xs,B,16/1/23 2:47,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167851261,256,warehouse_sweep,xs,C,16/1/23 2:51,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167727021,256,warehouse_sweep,s,C,16/1/23 2:56,H00-A (Lazada GW)
167896121,103426,warehouse_sweep,xs,C,16/1/23 2:59,G13-L (MILTONIA CLOSE)
168020291,104957,warehouse_sweep,xs,C,16/1/23 3:01,D04-F (RIVER VALLEY ROAD)
167952821,104267,warehouse_sweep,m,C,16/1/23 3:07,L07-F (ELIAS ROAD)
167595551,256,warehouse_sweep,s,C,16/1/23 3:11,J10-H (TEMBELING ROAD)
167877611,104957,warehouse_sweep,s,C,16/1/23 3:33,A03-E
167978891,104957,warehouse_sweep,xs,D,16/1/23 3:35,A01-D
167945231,104957,warehouse_sweep,xs,D,16/1/23 3:38,D05-A (SLIM BARRACKS RISE)
168022891,104957,warehouse_sweep,xs,D,16/1/23 3:38,D05-D (LOWER KENT RIDGE ROAD)
167744121,104267,warehouse_sweep,s,D,16/1/23 3:39,K10-J (STADIUM)
167938301,104957,warehouse_sweep,xs,D,16/1/23 3:40,D04-H (VILLE ROYALE)
167920631,253,warehouse_sweep,s,E,16/1/23 3:51,E01-D (CHINATOWN)
167564731,104957,warehouse_sweep,s,E,16/1/23 3:54,D09-J
167589651,104813,warehouse_sweep,xs,E,16/1/23 3:57,B02-H (WEST COAST VILE)
167891641,104957,warehouse_sweep,xs,E,16/1/23 3:57,H12-J (PUNGGOL PRI)
167979801,104813,warehouse_sweep,xs,E,16/1/23 4:05,B04-E (TOH TUCK ROAD)
167953521,104957,warehouse_sweep,s,F,16/1/23 4:06,A07-E
167542741,251,warehouse_sweep,s,F,16/1/23 4:10,G03-A (HOUGANG AVENUE 1)
167865091,103410,global_inbound,xs,F,16/1/23 4:13,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167979141,256,warehouse_sweep,xs,F,16/1/23 4:14,H01-K (PUNGGOL LINEAR PARK)
167855971,104957,warehouse_sweep,xs,F,16/1/23 4:16,A03-E
167790391,256,warehouse_sweep,xs,F,16/1/23 4:17,H08-K (HIGH PARK RESIDENCES)
168019841,256,warehouse_sweep,xs,F,16/1/23 4:18,H01-G (PUNGGOL FIELD PARK)
167855971,104957,warehouse_sweep,xs,F,16/1/23 4:19,A03-E
167858111,104813,warehouse_sweep,s,G,16/1/23 4:22,B08-A (BUKIT PANJANG ROAD)
167858111,104813,warehouse_sweep,s,G,16/1/23 4:22,B08-A (BUKIT PANJANG ROAD)
167818141,103410,global_inbound,xs,G,16/1/23 4:26,A03-F
167862421,253,warehouse_sweep,s,G,16/1/23 4:27,E08-A (LAVENDER)
167006981,104957,warehouse_sweep,xs,G,16/1/23 4:30,A01-C
167888491,256,warehouse_sweep,s,G,16/1/23 4:36,H07-L (BUANGKOK LINK)
167968121,104267,warehouse_sweep,xs,H,16/1/23 4:36,L08-H (PASIR RIS DRIVE 1)
167896121,251,warehouse_sweep,xs,H,16/1/23 4:37,G13-L (MILTONIA CLOSE)
167920601,103410,warehouse_sweep,l,H,16/1/23 4:39,L08-F (PASIR RIS STREET 53)
167920601,103410,warehouse_sweep,l,H,16/1/23 4:39,L08-F (PASIR RIS STREET 53)
167851311,256,warehouse_sweep,s,H,16/1/23 4:40,H02-G (COMMON GREEN)
167949911,256,warehouse_sweep,m,I,16/1/23 4:46,H09-D (SENKANG WEST WAY)
167935201,104813,warehouse_sweep,s,I,16/1/23 5:00,B03-E (CLEMENTI WEST STREET 2)
167829631,251,warehouse_sweep,xs,I,16/1/23 5:02,G12-J (YISHUN STREET 31)
167873931,103426,global_inbound,xs,I,16/1/23 5:10,F01-C (LORONG 6 TOA PAYOH)
167854341,103430,global_inbound,m,I,16/1/23 5:39,L07-C (PASIR RIS DRIVE 12)
167527881,255,warehouse_sweep,xs,I,16/1/23 5:41,F01-B (LORONG 4 TOA PAYOH)
167527881,255,warehouse_sweep,xs,I,16/1/23 5:41,F01-B (LORONG 4 TOA PAYOH)
167854341,103410,warehouse_sweep,m,I,16/1/23 5:41,L07-C (PASIR RIS DRIVE 12)
167753091,253,warehouse_sweep,xs,J,16/1/23 5:56,E02-D (CECIL STREET)
167827101,255,warehouse_sweep,m,J,16/1/23 5:59,L02-G (TAMPINES STREET 11)
167772051,104813,warehouse_sweep,s,J,16/1/23 6:20,B06-B (BUKIT BATOK NATURE PARK)
167388901,104267,warehouse_sweep,s,J,16/1/23 6:41,K06-C (JALAN ISMAIL)
167388901,104267,warehouse_sweep,s,J,16/1/23 6:45,K06-C (JALAN ISMAIL)
167992781,255,warehouse_sweep,s,J,16/1/23 6:49,F05-B (FLAME TREE PARK)
167865091,103426,global_inbound,xs,J,16/1/23 7:27,H04-H (SENGKANG NEIGHBOURHOOD 1 PARK)
167888811,255,warehouse_sweep,m,J,16/1/23 7:40,F04-C (BISHAN PARK)
167829401,237,warehouse_sweep,xs,A,16/1/23 7:46,F08-C (ANG MO KIO STREET 22)
167827101,255,warehouse_sweep,m,A,16/1/23 7:46,L02-G (TAMPINES STREET 11)
167888921,255,warehouse_sweep,xs,A,16/1/23 8:00,F05-B (FLAME TREE PARK)
167508361,255,warehouse_sweep,xs,A,16/1/23 8:01,F02-C (LORONG 3 TOA PAYOH)
167888921,255,warehouse_sweep,xs,A,16/1/23 8:14,F05-B (FLAME TREE PARK)
167642321,104267,warehouse_sweep,xs,A,16/1/23 9:15,K10-L (FORT ROAD)
167762221,109,global_inbound,s,A,16/1/23 10:09,A07-G
167776701,2,global_inbound,s,A,16/1/23 10:48,E01-A (RAFFLES PLACE)
168078561,169,global_inbound,s,A,16/1/23 11:43,A07-E
168039481,109,global_inbound,xs,A,16/1/23 16:34,A01-F
168055741,103410,global_inbound,m,B,16/1/23 18:23,L04-F (SIMEI STREET 1)
167949491,103410,global_inbound,xs,B,16/1/23 18:24,A03-A
167776701,2,global_inbound,s,B,16/1/23 18:36,E01-A (RAFFLES PLACE)
168099871,103410,global_inbound,xs,B,16/1/23 18:42,A03-A
167872301,103410,global_inbound,m,B,16/1/23 18:42,L07-E (PASIR RIS DRIVE 10)
167994901,103410,global_inbound,xs,B,16/1/23 18:43,J08-J (GEYLANG SERAI)
167872301,103430,global_inbound,m,B,16/1/23 18:43,L07-E (PASIR RIS DRIVE 10)
167994901,103410,warehouse_sweep,xs,B,16/1/23 18:45,J08-J (GEYLANG SERAI)
168025771,103410,global_inbound,xs,C,16/1/23 18:57,D06-E
167953351,103410,warehouse_sweep,l,C,16/1/23 19:00,F08-C (ANG MO KIO STREET 22)
167953351,103410,global_inbound,l,C,16/1/23 19:00,F08-C (ANG MO KIO STREET 22)
167953351,103410,warehouse_sweep,l,C,16/1/23 19:00,F08-C (ANG MO KIO STREET 22)
167927271,103410,global_inbound,m,C,16/1/23 19:07,C03-F (TREEGROVE)
168033011,103410,global_inbound,xs,C,16/1/23 19:08,G02-A (HIGHLAND WALK)
167927271,103410,warehouse_sweep,m,C,16/1/23 19:10,C03-F (TREEGROVE)
167776701,103410,global_inbound,s,D,16/1/23 19:21,E01-A (RAFFLES PLACE)
167776701,103410,warehouse_sweep,s,D,16/1/23 19:22,E01-A (RAFFLES PLACE)
167827101,103410,global_inbound,m,D,16/1/23 19:24,L02-G (TAMPINES STREET 11)
167954981,103426,global_inbound,xs,D,16/1/23 19:26,L10-F (LOYANG WAY)
167610191,103410,global_inbound,s,D,16/1/23 19:29,A07-G
167610191,103410,warehouse_sweep,s,E,16/1/23 19:29,A07-G
168058161,103410,global_inbound,xs,E,16/1/23 19:29,B10-D (CHOA CHU KANG STREET 64)
168058161,103410,warehouse_sweep,xs,E,16/1/23 19:30,B10-D (CHOA CHU KANG STREET 64)
168058161,103410,warehouse_sweep,xs,E,16/1/23 19:30,B10-D (CHOA CHU KANG STREET 64)
168035831,103410,global_inbound,xs,E,16/1/23 19:34,J07-D (BALAM ROAD)
168025771,103410,global_inbound,xs,F,16/1/23 19:36,D06-E
167829811,103410,global_inbound,s,F,16/1/23 19:38,G12-G (YISHUN AVENUE 9)
167829811,103430,global_inbound,s,F,16/1/23 19:39,G12-G (YISHUN AVENUE 9)
167694451,103410,global_inbound,xs,F,16/1/23 19:40,L04-A (TAMPINES AVENUE 7)
167694451,103410,warehouse_sweep,xs,F,16/1/23 19:40,L04-A (TAMPINES AVENUE 7)
168118091,103410,global_inbound,xs,F,16/1/23 19:55,G02-K (CHARLTON ROAD)
168111391,103410,global_inbound,xs,F,16/1/23 20:14,C01-F (WOODLANDS AVENUE 1)
168053631,103410,global_inbound,xs,F,16/1/23 20:19,D04-E (ZION ROAD)
168070101,103410,global_inbound,xs,G,16/1/23 20:20,D01-H (YARWOOD AVENUE)
168096461,103410,global_inbound,xs,G,16/1/23 20:31,K03-D (BEDOK RESERVOIR VIEW)
167161901,2,warehouse_sweep,xs,G,16/1/23 21:18,G04-D (ALKAFF CRESCENT)
167161901,2,warehouse_sweep,xs,G,16/1/23 21:19,G04-D (ALKAFF CRESCENT)
168107201,103410,global_inbound,s,G,16/1/23 21:19,K09-F (BEDOK SOUTH ROAD)
168107201,103410,warehouse_sweep,s,G,16/1/23 21:19,K09-F (BEDOK SOUTH ROAD)
167891641,103410,global_inbound,xs,H,16/1/23 21:20,H12-J (PUNGGOL PRI)
167965551,103410,global_inbound,m,H,16/1/23 21:20,K07-A (ST PATRICK'S ROAD)
167965551,103430,global_inbound,m,H,16/1/23 21:21,K07-A (ST PATRICK'S ROAD)
167935041,2,warehouse_sweep,xs,H,16/1/23 21:24,K02-G (BEDOK RESERVOIR CR)
167935041,2,warehouse_sweep,xs,H,16/1/23 21:24,K02-G (BEDOK RESERVOIR CR)
168119761,169,global_inbound,xl,I,16/1/23 21:32,C03-K (WODLANDS AVENUE 5)
167924231,103410,global_inbound,xs,I,16/1/23 21:35,F04-D (BISHAN STREET 22)
168053631,103410,global_inbound,xs,I,16/1/23 21:38,D04-E (ZION ROAD)
167457311,2,warehouse_sweep,xs,I,16/1/23 21:41,G03-A (HOUGANG AVENUE 1)
167457311,2,warehouse_sweep,xs,I,16/1/23 21:41,G03-A (HOUGANG AVENUE 1)
168106931,103410,global_inbound,m,I,16/1/23 21:49,B06-B (BUKIT BATOK NATURE PARK)
167953641,103410,global_inbound,xs,I,16/1/23 21:49,K03-E (KAKIT BUKIT RESIDENTS PARK)
168106931,103410,warehouse_sweep,m,I,16/1/23 21:50,B06-B (BUKIT BATOK NATURE PARK)
